seconds,X,Y,Z
7.128,-1.298462,-6.394233,-1.125131
7.137,-1.326206,-6.393696,-1.28652
7.146,-1.374339,-6.394118,-1.12651
7.155,-1.336999,-6.498266,-1.006838
7.164,-1.226655,-6.452307,-0.995183
7.173,-1.207769,-6.313826,-0.934572
7.182,-1.048287,-6.247105,-1.016415
7.191,-0.754068,-5.950587,-1.057414
7.2,-0.703675,-5.693019,-1.095261
7.209,-0.673115,-5.370405,-1.205212
7.218,-0.661987,-5.06342,-1.677158
7.227,-0.46165,-5.127403,-2.146919
7.236,-0.303604,-5.495698,-2.931824
7.245,-0.043105,-6.15035,-3.994687
7.254,0.729973,-7.209755,-5.573299
7.263,3.264733,-10.602052,-9.363886
7.272,5.756417,-13.403718,-11.926266
7.281,8.351167,-15.479414,-12.933794
7.29,10.448056,-16.864458,-12.152268
7.299,10.388757,-15.929419,-9.833014
7.308,8.90237,-14.28648,-8.218979
7.317,6.816417,-12.287139,-6.963421
7.326,5.230363,-10.285634,-6.265635
7.335,3.604825,-8.250984,-5.553121
7.344,2.462666,-6.276878,-4.956515
7.353,1.676928,-5.091653,-4.165518
7.362,1.206773,-5.140332,-3.246691
7.371,0.665962,-5.903594,-2.078751
7.38,0.040654,-6.948414,-0.477164
7.389,-0.728067,-8.401714,1.031834
7.398,-1.350722,-10.791941,1.707162
7.407,-1.73842,-13.883314,0.626093
7.416,-1.542172,-16.953226,-3.132497
7.425,-0.440629,-18.646713,-7.461032
7.434,0.829361,-17.716211,-7.760297
7.443,0.43631,-14.711498,-4.184777
7.452,-0.86084,-11.504704,-1.107309
7.461,-2.257723,-8.907417,0.68478
7.47,-3.507592,-7.021466,1.593265
7.479,-3.757039,-5.6982,1.515463
7.488,-3.772505,-4.878799,1.645458
7.497,-3.656023,-4.713379,2.380469
7.506,-3.258806,-5.189968,3.377548
7.515,-2.417626,-6.3875,3.962385
7.524,-1.084976,-7.826827,3.961494
7.533,0.319185,-9.183084,3.50943
7.542,1.633056,-10.638606,2.64114
7.551,2.668702,-11.842985,1.573316
7.56,3.5719,-12.545636,0.55578
7.569,4.125076,-12.627489,-0.291796
7.578,4.079078,-12.180903,-0.992588
7.587,3.487873,-11.273539,-1.458979
7.596,2.344421,-10.3405,-1.793755
7.605,1.141756,-9.42738,-1.952002
7.614,0.159157,-8.916725,-1.864078
7.623,-0.193107,-8.651113,-1.235743
7.632,-0.093987,-8.474047,-0.573842
7.641,0.10773,-8.506915,-0.042454
7.65,0.334345,-8.690378,0.729465
7.659,0.680968,-8.826685,0.757583
7.668,1.038988,-8.825439,0.491989
7.677,1.388168,-9.000542,0.280083
7.686,1.744205,-9.282636,-0.008294
7.695,1.920782,-9.481738,-0.167699
7.704,2.027601,-9.536259,-0.427145
7.713,2.153709,-9.633282,-0.713472
7.722,2.230027,-9.627679,-0.978951
7.731,2.170823,-9.632027,-1.225774
7.74,1.972956,-9.698308,-1.382584
7.749,1.847826,-9.751373,-1.400263
7.758,1.561786,-9.919178,-1.491032
7.767,1.365739,-9.893492,-1.350971
7.776,1.308853,-9.774108,-0.902384
7.785,1.074365,-9.553267,-0.484146
7.794,0.907977,-9.236993,-0.320986
7.803,0.862899,-9.134051,-0.203756
7.812,0.897864,-9.144241,-0.503654
7.821,0.975225,-9.066689,-1.211361
7.83,1.298318,-9.092019,-1.881344
7.839,1.604929,-9.142019,-2.127842
7.848,1.610886,-9.416682,-1.623202
7.857,1.641091,-9.691211,-0.586733
7.866,1.896275,-9.896184,0.559602
7.875,2.255568,-9.946156,1.481408
7.884,2.708244,-9.733263,1.915668
7.893,3.192955,-9.759091,1.857431
7.902,3.51351,-9.843531,1.554335
7.911,3.404172,-10.056643,0.91877
7.92,3.140714,-10.378922,0.332133
7.929,2.822668,-10.790648,0.055804
7.938,2.338005,-11.376778,-0.112939
7.947,1.703973,-12.001769,-0.225831
7.956,0.942013,-12.492131,-0.451709
7.965,0.557887,-12.703826,-0.90338
7.974,0.612054,-12.853062,-1.458529
7.983,1.336233,-13.224881,-1.654796
7.992,2.167576,-13.667828,-1.641867
8.001,2.567532,-13.602859,-1.686725
8.01,2.675224,-13.096025,-2.104676
8.019,3.009607,-13.036409,-2.511843
8.028,3.028847,-13.013003,-3.101516
8.037,2.247734,-12.64806,-3.897885
8.046,0.415739,-11.607712,-4.011523
8.055,-0.601098,-11.056442,-3.366142
8.064,-1.031288,-10.926821,-2.682636
8.073,-1.916539,-10.78358,-1.541129
8.082,-2.588123,-11.103646,-0.197646
8.091,-2.798554,-11.551918,0.849846
8.1,-2.252226,-12.14453,1.569706
8.109,-1.561546,-12.381393,1.70787
8.118,-0.739042,-12.058358,1.147943
8.127,-0.192925,-11.40343,0.154359
8.136,0.706874,-11.005944,-0.990405
8.145,1.018896,-11.035651,-1.983079
8.154,0.916175,-11.117083,-2.223064
8.163,1.274472,-11.332532,-1.932437
8.172,1.553779,-11.513687,-1.182716
8.181,1.650563,-11.268683,-0.649796
8.19,1.540659,-10.797016,-0.366629
8.199,1.416946,-10.1529,-0.168351
8.208,1.234297,-9.538069,0.095758
8.217,0.888402,-8.691556,0.343635
8.226,0.494996,-7.920268,0.255844
8.235,0.208094,-7.229943,-0.024316
8.244,-0.056934,-6.72061,-0.399056
8.253,-0.408585,-6.419152,-0.700438
8.262,-0.658214,-6.235066,-0.745277
8.271,-0.986986,-6.203721,-0.675663
8.28,-1.115066,-6.158375,-0.660005
8.289,-1.120199,-6.193551,-0.637327
8.298,-1.255519,-6.131435,-0.585267
8.307,-1.359514,-6.005481,-0.555991
8.316,-1.487814,-5.96388,-0.578698
8.325,-1.423123,-5.85684,-0.735221
8.334,-1.333992,-5.800557,-0.75312
8.343,-1.124509,-5.739735,-0.808895
8.352,-0.869076,-5.508302,-0.87011
8.361,-0.684119,-5.130592,-0.892281
8.37,-0.688276,-4.866339,-1.18853
8.379,-0.7547,-4.723042,-1.515961
8.388,-0.80766,-4.625234,-1.993345
8.397,-0.59245,-5.188676,-2.981298
8.406,-0.097674,-6.284013,-4.443887
8.415,0.667819,-8.081235,-6.513464
8.424,2.093997,-10.4833,-8.808747
8.433,7.047629,-16.769573,-15.386806
8.442,10.553679,-19.659843,-15.961137
8.451,10.515784,-18.706512,-11.30158
8.46,8.977969,-16.381224,-8.159477
8.469,6.722947,-12.473283,-6.2782
8.478,5.233217,-9.723322,-6.135429
8.487,3.741926,-7.119954,-4.992409
8.496,2.53046,-6.10939,-4.555601
8.505,1.032284,-5.952934,-3.988922
8.514,-0.347973,-7.049449,-3.557812
8.523,-1.262462,-8.601965,-2.220526
8.532,-1.63274,-11.193841,-1.307521
8.541,-1.62414,-13.919841,-0.552984
8.55,-0.934275,-15.496997,-0.685517
8.559,0.202291,-15.248776,-1.139946
8.568,0.957537,-13.595485,-0.68297
8.577,0.267231,-11.847966,-0.271244
8.586,-0.973473,-10.208368,-1.008533
8.595,-2.205175,-8.7985,-1.342132
8.604,-3.478698,-7.837314,-0.386826
8.613,-4.789428,-7.189806,0.717983
8.622,-5.061314,-6.856218,1.567513
8.631,-4.676288,-6.975669,2.127488
8.64,-3.790826,-7.544723,2.389662
8.649,-2.283561,-8.217781,2.151478
8.658,-0.736217,-8.984308,1.604872
8.667,0.640727,-9.504195,0.879572
8.676,1.697096,-9.901949,0.397361
8.685,2.270766,-10.394437,0.144514
8.694,2.626803,-10.604475,-0.216579
8.703,2.698897,-10.685342,-0.458882
8.712,2.32953,-10.622613,-0.619198
8.721,2.023981,-10.392655,-0.877944
8.73,1.529627,-10.222763,-1.199648
8.739,1.042416,-9.866965,-1.333206
8.748,0.654144,-9.51607,-1.334087
8.757,0.467741,-9.196196,-1.124442
8.766,0.54267,-9.096042,-0.903964
8.775,0.763166,-8.964772,-0.622234
8.784,1.253843,-9.031772,-0.457666
8.793,1.569773,-9.223585,-0.341528
8.802,1.847117,-9.283757,-0.257482
8.811,2.119568,-9.376392,-0.078884
8.82,2.152024,-9.37419,0.130838
8.829,2.022363,-9.480378,-0.066664
8.838,1.983634,-9.572143,-0.43586
8.847,1.944025,-9.535789,-0.741542
8.856,1.835443,-9.563993,-0.783048
8.865,1.710705,-9.472467,-0.924985
8.874,1.563672,-9.160359,-0.814881
8.883,1.468757,-9.019361,-0.552017
8.892,1.403069,-8.989423,-0.581781
8.901,1.210231,-9.012647,-0.732827
8.91,0.976719,-9.099115,-1.033586
8.919,0.774754,-9.275827,-1.113735
8.928,0.722455,-9.243237,-0.98192
8.937,0.763023,-9.233688,-0.735901
8.946,0.766384,-9.275923,-0.473975
8.955,0.937914,-9.173509,-0.363698
8.964,1.083472,-9.183296,-0.658204
8.973,1.527798,-9.14088,-1.1263
8.982,1.810026,-9.27826,-1.390093
8.991,1.904549,-9.519969,-1.324788
9,1.761577,-9.645923,-0.887866
9.009,1.733172,-9.687525,-0.21679
9.018,1.894513,-9.620429,0.516429
9.027,2.047981,-9.602818,0.957662
9.036,2.172729,-9.651304,1.277115
9.045,2.075964,-9.892315,1.273112
9.054,2.151018,-10.158119,0.927945
9.063,2.127622,-10.404694,0.533974
9.072,2.041287,-10.770661,0.317165
9.081,1.759987,-11.252977,0.276377
9.09,1.45579,-11.749525,0.273188
9.099,0.92556,-12.130558,0.136355
9.108,0.640305,-12.531539,-0.384384
9.117,0.826747,-12.77774,-1.129737
9.126,1.44832,-13.31813,-1.457082
9.135,2.289604,-13.83928,-1.412129
9.144,2.751503,-13.922608,-1.342515
9.153,2.776307,-13.788322,-1.500992
9.162,2.130179,-13.439736,-2.004952
9.171,1.621392,-13.048418,-2.658847
9.18,1.006063,-12.585763,-3.544711
9.189,0.264416,-12.073959,-4.320299
9.198,-0.65785,-11.495808,-4.554538
9.207,-1.370364,-10.864629,-3.954924
9.216,-1.409744,-10.309413,-2.539376
9.225,-1.971252,-10.148026,-1.199495
9.234,-2.406374,-10.377687,0.05975
9.243,-2.103689,-10.791605,1.137763
9.252,-1.398147,-11.37604,1.659823
9.261,-0.900612,-11.86303,1.394172
9.27,-0.589998,-11.972857,0.764382
9.279,-0.204053,-11.643884,0.033959
9.288,0.471725,-10.958731,-0.86219
9.297,0.6789,-10.515038,-1.455656
9.306,0.587844,-10.371624,-1.796331
9.315,0.58882,-10.448038,-1.636552
9.324,0.588064,-10.667385,-0.854989
9.333,0.623479,-10.636548,-0.277124
9.342,0.387047,-10.451505,-0.063647
9.351,0.46596,-10.072637,0.11903
9.36,0.57888,-9.600327,0.151457
9.369,0.456459,-9.026361,0.265603
9.378,0.272805,-8.496419,0.351201
9.387,0.066999,-7.967156,0.1455
9.396,-0.26093,-7.332884,-0.217336
9.405,-0.598617,-6.884546,-0.493119
9.414,-1.068044,-6.570599,-0.731955
9.423,-1.400455,-6.222061,-0.894962
9.432,-1.665014,-5.970009,-1.012307
9.441,-1.912555,-5.886911,-1.060593
9.45,-2.033989,-5.951373,-0.988317
9.459,-1.974623,-6.17998,-1.009549
9.468,-1.846533,-6.281274,-1.027907
9.477,-1.562791,-6.307189,-1.15298
9.486,-1.225649,-6.217426,-0.986306
9.495,-0.929937,-5.869127,-0.836975
9.504,-0.880702,-5.582072,-0.917985
9.513,-0.849233,-5.421641,-1.168591
9.522,-0.803992,-5.476429,-1.740393
9.531,-0.664946,-5.642894,-2.341663
9.54,-0.320047,-6.245131,-3.442479
9.549,0.178598,-7.310369,-5.200618
9.558,1.010746,-8.678186,-7.354384
9.567,1.897654,-10.507835,-9.236102
9.576,3.403789,-12.466828,-10.945745
9.585,5.578902,-14.221013,-12.022666
9.594,7.757501,-15.263381,-11.117667
9.603,8.540318,-14.872762,-8.85937
9.612,6.574852,-11.971679,-6.814952
9.621,4.965,-9.938273,-6.17184
9.63,3.775848,-8.694563,-5.974146
9.639,2.39967,-7.465188,-5.535433
9.648,1.44718,-7.199843,-4.865756
9.657,0.514313,-7.579803,-4.061782
9.666,-0.050671,-8.817462,-3.292334
9.675,-0.517914,-10.190843,-2.008524
9.684,-0.712716,-12.294791,-0.845077
9.693,-0.840231,-14.563412,-0.284814
9.702,-0.636838,-16.565002,-0.580086
9.711,-0.272202,-16.649279,-1.639645
9.719,-0.10229,-14.215668,-2.628766
9.729,-1.244066,-11.332082,-2.87151
9.738,-2.900786,-8.867185,-2.613568
9.747,-4.158067,-6.913363,-2.395724
9.756,-5.620705,-5.747233,-1.694022
9.765,-6.262341,-5.049736,-0.775587
9.774,-6.043252,-4.65044,0.114031
9.783,-5.307696,-4.820859,1.409103
9.792,-4.171734,-5.977268,2.66829
9.801,-2.614985,-7.483326,3.398081
9.81,-0.722924,-8.961957,3.215097
9.819,1.083166,-10.461858,2.799798
9.828,2.503195,-11.875605,2.390572
9.837,3.769939,-12.833783,1.87216
9.846,4.737656,-13.030874,0.8812
9.855,4.474591,-12.425237,-0.404917
9.864,3.738316,-11.362632,-1.113811
9.873,2.881527,-10.375876,-1.330123
9.882,1.909261,-9.469585,-1.371293
9.891,0.956905,-8.779499,-1.513499
9.9,0.372203,-8.409289,-1.646981
9.909,-0.010094,-8.452662,-1.473784
9.918,-0.061818,-8.697627,-0.981249
9.927,0.465873,-8.925536,-0.422969
9.936,0.648608,-9.20151,-0.089821
9.945,0.611345,-9.335711,-0.034802
9.954,0.849204,-9.266441,-0.007824
9.963,1.187103,-8.902246,0.423994
9.972,1.064309,-8.731989,0.57661
9.981,0.741638,-8.689928,0.493052
9.99,0.608836,-8.583251,0.27925
9.999,0.677023,-8.874951,-0.390743
10.008,0.867917,-9.136264,-0.91584
10.017,1.068111,-9.421145,-1.379204
10.026,1.226272,-9.687744,-1.8208
10.035,1.138414,-9.794392,-2.174807
10.044,0.927945,-9.885802,-2.457447
10.053,0.673278,-9.745244,-2.342688
10.062,0.348414,-9.610488,-1.456546
10.071,0.182486,-9.471223,-0.158774
10.08,0.311189,-9.2658,0.784867
10.089,0.698934,-9.216183,1.202186
10.098,1.025054,-9.359155,0.773997
10.107,1.015879,-9.38756,-0.356583
10.116,1.092647,-9.365523,-1.813014
10.125,1.067929,-9.347796,-2.842559
10.134,0.912967,-9.466032,-2.77533
10.143,0.893861,-9.652932,-1.678192
10.152,1.152473,-9.612432,0.013139
10.161,1.648408,-9.783158,1.487355
10.17,2.169223,-9.824865,2.259322
10.179,2.566258,-9.931819,2.287411
10.188,2.885166,-10.336439,1.743218
10.197,2.951236,-10.893254,0.841907
10.206,2.795508,-11.540981,0.0783
10.215,2.498378,-12.083364,-0.443837
10.224,1.893009,-12.53332,-0.735355
10.233,1.422261,-12.915665,-0.753015
10.242,1.473966,-13.245969,-0.878624
10.251,1.747298,-13.790774,-1.024977
10.26,2.092513,-14.517471,-1.050758
10.269,2.242658,-14.650331,-1.309379
10.278,1.777925,-14.338308,-2.153584
10.287,1.302561,-14.023108,-3.274923
10.296,0.835442,-13.780029,-4.216122
10.305,0.013666,-13.306869,-5.262226
10.314,-0.846446,-12.663909,-5.565245
10.323,-1.60717,-11.943695,-4.807796
10.332,-2.061896,-11.248582,-3.445026
10.341,-2.057443,-10.777786,-2.27318
10.35,-2.200204,-10.516081,-1.301507
10.359,-2.437738,-10.614597,-0.279039
10.368,-2.183838,-11.09541,0.425402
10.377,-1.684244,-11.836914,0.888958
10.386,-1.096611,-12.445866,0.912488
10.395,-0.716585,-11.625247,0.545964
10.404,-0.245176,-10.659742,0.0989
10.413,0.120524,-10.398688,-0.459811
10.422,0.324433,-10.322573,-1.245368
10.43,0.549354,-10.695052,-1.576352
10.44,0.862458,-10.789221,-1.249955
10.449,0.828557,-10.611695,-0.841428
10.458,0.506584,-10.261816,-0.392122
10.467,0.408058,-9.801843,0.025541
10.476,0.519312,-9.253139,0.223963
10.485,0.537498,-8.59912,0.383494
10.494,0.279604,-8.096453,0.329404
10.503,0.096553,-7.546035,0.162403
10.512,-0.283857,-7.171956,-0.091142
10.521,-0.720138,-6.974549,-0.4517
10.53,-0.973779,-6.744581,-0.868559
10.539,-1.055651,-6.679172,-1.067613
10.548,-1.201104,-6.520943,-1.191824
10.557,-1.366898,-6.469545,-1.304438
10.566,-1.58657,-6.335278,-1.28674
10.575,-1.868923,-6.160808,-1.230811
10.584,-1.824037,-6.017529,-1.100059
10.593,-1.92851,-5.954533,-0.992521
10.602,-1.986785,-5.898921,-0.832148
10.611,-1.8371,-5.80275,-0.782416
10.62,-1.63976,-5.529074,-0.646856
10.629,-1.409735,-5.218957,-0.612695
10.638,-1.23989,-5.006754,-0.84816
10.647,-1.232324,-4.857912,-1.153095
10.656,-1.273026,-4.97337,-1.613098
10.665,-1.311113,-5.266909,-2.4404
10.674,-1.142254,-6.014369,-3.644511
10.683,-0.541865,-7.210752,-5.357352
10.692,0.315834,-8.720631,-7.441772
10.701,1.391874,-10.718698,-9.342453
10.71,3.134403,-13.208763,-11.524959
10.719,5.195801,-15.90926,-13.906788
10.728,7.218815,-17.749979,-13.870252
10.737,8.12232,-17.436626,-11.565182
10.746,7.142871,-15.415939,-9.139118
10.755,5.673684,-12.943418,-7.5731
10.764,4.30577,-10.577593,-6.454423
10.773,2.54585,-7.258329,-5.789773
10.782,1.333791,-6.385145,-5.086386
10.791,0.637097,-7.062455,-3.820993
10.8,-0.180734,-7.930161,-2.260165
10.809,-0.800123,-10.21739,-1.102635
10.818,-1.155528,-13.005563,-0.642259
10.827,-0.705715,-16.206179,-0.894886
10.836,0.19914,-17.693792,-1.639252
10.845,0.716201,-15.878173,-1.688745
10.854,0.349956,-12.306264,-1.127956
10.863,-1.281434,-9.156337,-0.413661
10.872,-3.080763,-6.654243,-1.002548
10.881,-4.47121,-5.21686,-1.729878
10.89,-5.900213,-4.346673,-0.956742
10.899,-6.358981,-4.150981,0.359025
10.908,-6.037947,-4.755527,2.089736
10.917,-5.346635,-6.167253,3.916512
10.926,-4.211181,-7.893185,5.111535
10.935,-2.479914,-9.723667,5.229387
10.944,-0.514265,-11.438222,4.093165
10.953,1.095443,-12.650645,2.223179
10.962,2.28471,-13.347061,0.574091
10.971,2.790117,-13.259616,-0.514964
10.98,2.74635,-12.387121,-1.167758
10.989,2.501682,-11.322544,-1.183799
10.998,1.368047,-10.476624,-1.415146
11.007,0.506038,-9.774539,-1.723279
11.016,0.199523,-9.239492,-1.832532
11.025,0.019355,-8.783848,-1.329864
11.034,-0.154321,-8.649705,-0.709795
11.043,-0.298212,-8.684094,-0.563882
11.052,-0.082121,-8.901211,-0.607409
11.061,0.272661,-9.150724,-0.434337
11.07,0.763655,-9.305449,-0.046179
11.079,1.114166,-9.498871,0.209952
11.088,1.329854,-9.557796,0.185407
11.097,1.441166,-9.651401,-0.039332
11.106,1.215517,-9.683272,-0.248097
11.115,0.868138,-9.693376,-0.155815
11.124,0.719668,-9.511407,-0.366706
11.133,0.765187,-9.304289,-0.516563
11.141,0.590573,-9.221162,-0.05205
11.151,0.273265,-8.972204,-0.203402
11.16,0.449736,-8.921523,-0.956675
11.169,0.521811,-9.030488,-1.626151
11.178,0.535564,-8.945964,-1.907872
11.187,0.35076,-9.046357,-1.72417
11.196,0.180666,-9.177444,-1.135302
11.205,0.068819,-9.284723,-0.373132
11.214,-0.053381,-9.375646,0.359082
11.223,0.041401,-9.339943,0.731438
11.232,0.176836,-9.332808,0.616746
11.241,0.315575,-9.616961,0.18331
11.25,0.486578,-9.884127,-0.699413
11.259,0.771852,-9.920682,-1.68639
11.268,1.21228,-10.031638,-2.453204
11.277,1.602018,-10.050055,-2.520118
11.286,1.75246,-10.244732,-1.945806
11.295,1.949206,-10.407164,-1.033031
11.304,2.040377,-10.315992,0.000287
11.313,2.178618,-10.282234,0.66148
11.322,2.210701,-10.134282,1.123762
11.331,2.394776,-10.005254,1.113447
11.34,2.565435,-10.105341,0.842826
11.349,2.572369,-10.375973,0.425861
11.358,2.636639,-10.967072,-0.051715
11.367,2.238512,-11.831991,-0.517109
11.376,1.572176,-12.414855,-0.783
11.385,1.009405,-12.694105,-0.925024
11.394,0.888708,-13.104385,-0.780031
11.403,1.226119,-13.830949,-0.579052
11.412,1.695765,-14.416657,-0.595639
11.421,1.749395,-14.554391,-0.861386
11.43,1.080905,-14.273417,-1.421447
11.439,0.693935,-14.003791,-2.20597
11.448,0.158257,-13.446746,-3.060163
11.457,-1.063083,-12.729539,-3.929967
11.466,-2.483936,-12.241055,-4.543869
11.475,-3.645565,-11.644813,-4.450773
11.484,-4.137592,-10.958012,-3.652316
11.493,-4.208681,-10.515593,-2.530317
11.502,-4.22319,-10.336362,-1.38066
11.511,-4.142285,-10.336085,-0.147981
11.52,-3.752298,-10.684575,0.88098
11.529,-3.00999,-11.041139,1.510732
11.538,-2.088223,-11.112822,0.987417
11.547,-0.748427,-10.778601,0.453012
11.556,-0.220468,-10.55028,-0.107605
11.565,-0.2469,-10.6229,-1.030991
11.574,0.017382,-10.636222,-1.255069
11.583,0.334776,-10.730371,-0.767811
11.592,0.506508,-10.622518,-0.588533
11.601,0.547439,-10.323079,-0.588284
11.61,0.515682,-10.102592,-0.483993
11.619,0.366179,-9.577085,-0.669371
11.628,0.273188,-9.009562,-0.69972
11.637,0.066702,-8.474622,-0.571697
11.646,-0.156217,-7.914407,-0.427212
11.655,-0.575355,-7.51311,-0.434806
11.664,-0.737816,-7.127845,-0.533399
11.673,-0.820761,-6.904284,-0.631054
11.682,-1.035042,-6.624948,-0.694606
11.691,-1.251918,-6.493352,-0.610483
11.7,-1.431962,-6.456118,-0.640909
11.709,-1.710236,-6.415349,-0.721794
11.718,-1.912306,-6.516624,-0.728709
11.727,-2.069002,-6.368413,-0.549211
11.736,-2.365376,-6.344069,-0.305347
11.745,-2.483754,-6.328124,-0.285542
11.754,-2.461584,-6.236014,-0.370555
11.763,-2.269818,-6.028849,-0.722541
11.772,-2.000643,-5.806447,-1.041574
11.781,-1.791514,-5.491379,-1.420987
11.79,-1.466161,-5.352678,-1.823223
11.799,-1.370259,-5.355781,-2.312234
11.808,-1.166034,-5.492682,-2.977726
11.817,-0.976183,-6.187518,-3.750115
11.826,-0.60104,-7.180929,-5.20578
11.835,0.048286,-8.639285,-7.385212
11.844,1.007346,-10.572843,-9.421155
11.852,2.35304,-12.799498,-11.254951
11.862,4.130189,-15.042597,-12.30522
11.871,5.990599,-16.367443,-11.560203
11.88,6.567477,-15.827358,-9.978832
11.889,5.945866,-13.843236,-8.384484
11.898,4.75635,-11.586145,-7.35744
11.907,3.310807,-9.714924,-7.004811
11.916,1.854893,-8.206098,-6.755929
11.925,0.372193,-7.600288,-6.147965
11.934,-2.204179,-8.871225,-4.077182
11.943,-3.618778,-10.567059,-2.374885
11.952,-4.088712,-12.664676,-1.11813
11.961,-3.828673,-14.903389,-0.351622
11.97,-2.254208,-15.778881,-0.458614
11.979,-0.758991,-14.647027,-0.723892
11.988,0.414599,-12.042289,-0.483294
11.997,0.444594,-9.74419,0.200739
12.006,-0.484165,-7.939604,0.575643
12.015,-1.992665,-6.797024,0.424147
12.024,-3.643534,-6.011611,-0.085214
12.033,-5.07949,-5.576029,-0.282161
12.042,-5.98561,-5.600459,-0.199044
12.051,-6.048941,-6.173564,0.433015
12.06,-5.059494,-7.15692,1.022362
12.069,-3.598064,-8.344463,1.192102
12.078,-1.875857,-9.617413,1.199744
12.087,-0.251449,-10.649975,1.367951
12.096,1.51847,-11.66003,1.655399
12.105,2.96655,-12.478589,1.641398
12.114,3.166724,-12.366061,1.269166
12.123,3.046286,-11.756804,1.105144
12.132,2.269033,-11.045277,0.535832
12.141,1.304715,-10.273768,-0.450455
12.15,0.798945,-9.722919,-1.252618
12.159,0.146458,-9.244702,-1.675204
12.168,-0.392218,-8.814627,-1.73051
12.177,-0.56643,-8.765134,-1.443828
12.186,-0.570605,-8.803527,-0.969661
12.195,-0.532537,-8.843395,-0.431962
12.204,-0.213793,-8.986608,0.021615
12.213,-0.286902,-9.119313,0.157357
12.222,-0.334681,-9.086024,0.121721
12.231,-0.158314,-9.077023,0.010056
12.24,-0.120984,-9.153655,-0.007796
12.249,-0.184765,-9.198695,-0.028769
12.258,-0.309427,-9.233411,0.022314
12.267,-0.352034,-9.206481,-0.19144
12.276,-0.353806,-9.262199,-0.478381
12.285,-0.213122,-9.218979,-0.708559
12.294,0.026011,-9.252508,-1.156897
12.303,0.084295,-9.36581,-1.331531
12.312,0.073914,-9.521712,-1.161245
12.321,0.186451,-9.644572,-0.875416
12.33,0.064327,-9.723408,-0.017487
12.339,0.054578,-9.62743,0.32701
12.348,0.166617,-9.423262,0.303566
12.357,0.253843,-9.337837,0.043134
12.366,0.255844,-9.473751,-0.66034
12.375,0.219462,-9.577285,-1.577396
12.384,0.42182,-9.70594,-2.537749
12.393,0.473822,-9.95442,-2.837627
12.402,0.572789,-10.040296,-2.430881
12.411,0.600504,-10.078162,-1.283656
12.42,0.822791,-10.083611,-0.083922
12.429,1.242418,-10.114209,0.900938
12.438,1.369675,-10.125309,1.355942
12.447,1.410271,-10.186352,1.316447
12.456,1.483265,-10.208656,1.068465
12.465,1.461478,-10.156529,0.703589
12.474,1.130102,-10.231784,0.290081
12.483,0.725434,-10.486853,0.123254
12.492,0.342792,-10.985546,0.07852
12.501,-0.091755,-11.469395,0.113217
12.51,-0.381569,-11.860271,-0.018167
12.519,-0.365729,-12.218789,-0.22969
12.528,-0.203881,-12.532755,-0.657678
12.537,-0.015984,-12.985758,-1.022228
12.546,0.116875,-13.435389,-1.122545
12.555,0.222776,-13.574194,-1.462656
12.563,0.523727,-13.466522,-2.034688
12.573,0.708205,-13.201772,-2.322347
12.582,0.460625,-12.815079,-2.238521
12.591,0.130264,-12.314012,-2.442852
12.6,-0.693102,-11.727528,-3.085379
12.609,-1.691293,-11.067983,-3.771097
12.618,-2.553885,-10.604426,-4.005394
12.627,-3.277863,-10.337119,-3.614689
12.636,-3.482481,-10.161366,-2.803285
12.645,-3.741687,-10.193208,-1.760983
12.654,-3.993375,-10.342645,-0.828126
12.663,-4.007108,-10.574997,-0.193471
12.672,-3.613358,-10.743032,0.359034
12.681,-2.908802,-10.926141,0.766307
12.69,-2.549815,-10.784107,1.077276
12.699,-1.609325,-10.476357,1.0102
12.708,-0.910936,-10.610595,0.539825
12.717,-0.442688,-10.99404,-0.906311
12.726,0.064768,-11.044874,-1.386607
12.735,0.646291,-11.040277,-0.979219
12.744,1.623115,-11.009019,-0.563854
12.753,1.770914,-10.824301,0.089103
12.762,1.551787,-10.549657,0.313976
12.771,0.920743,-10.066154,0.244027
12.78,0.330601,-9.500872,-0.154455
12.789,-0.151955,-8.999019,-0.367759
12.798,-0.509007,-8.622105,-0.480919
12.807,-0.789282,-8.183104,-0.636934
12.816,-1.163936,-7.861917,-0.759709
12.825,-1.430555,-7.623474,-0.908264
12.834,-1.641666,-7.390508,-1.036814
12.843,-1.895834,-7.188122,-1.006752
12.852,-2.15143,-7.031665,-1.030072
12.861,-2.301441,-6.909235,-0.837846
12.87,-2.359218,-6.72559,-0.777991
12.879,-2.38405,-6.65908,-0.685115
12.888,-2.538927,-6.606186,-0.6875
12.897,-2.732234,-6.333775,-0.720482
12.906,-2.860899,-6.022672,-0.694903
12.915,-2.900403,-5.706752,-0.819219
12.924,-2.904588,-5.359746,-0.966578
12.933,-2.727206,-4.967202,-1.130896
12.942,-2.621009,-4.749291,-1.351709
12.951,-2.424771,-4.813839,-1.737654
12.96,-2.193893,-5.077211,-2.448263
12.969,-1.780922,-5.743594,-3.429445
12.978,-1.091277,-6.75908,-4.757978
12.987,-0.476935,-8.026178,-6.409134
12.996,0.64856,-9.655337,-8.053826
13.005,2.108937,-11.595713,-9.599053
13.014,3.692654,-13.43399,-10.838341
13.023,5.041394,-15.177323,-11.339782
13.032,5.875859,-15.914671,-10.776694
13.041,5.611674,-15.238241,-9.646257
13.05,4.458348,-13.603662,-8.503151
13.059,3.332997,-11.771974,-7.36987
